CALL_TIME,lang,mainOption,subOption,IVRPosition,existingFault,suspendedAsset,dataLimitExceed,extraGBAdded,validAccount,outstanding,selectedQueue,enteredQueue,isAnswered,queue_time,talk_time,total_time
5/13/2026 22:49,S,2,peotv,S211,,YES,,,TRUE,7703.72,S2,YES,,0,0,792
5/13/2026 22:49,,,,,,,,,FALSE,,,,,0,0,3
5/13/2026 22:49,S,4,extragb,MOBITEL_S4111,,,,YES,TRUE,3057.01,S41,,,0,0,116
5/13/2026 22:49,S,2,peotv,S211,,YES,,,TRUE,9035.43,S2,YES,YES,887,47,1014
5/13/2026 22:49,S,2,voice,S23,YES,,,,TRUE,916.66,S2,YES,,0,0,134
5/13/2026 22:49,S,,,S,,,,,FALSE,,,,,0,0,34
5/13/2026 22:49,S,4,addon,S412,,,,,TRUE,20291.92,S41,YES,,0,0,349
5/13/2026 22:49,S,2,peotv,S21,,,,,TRUE,33.28,S2,YES,YES,876,39,983
5/13/2026 22:49,S,3,,S3,,,,,TRUE,1938.84,S3,YES,,0,0,302
5/13/2026 22:49,S,4,extragb,S4111,,,,YES,TRUE,3623.61,S41,,,0,0,51
5/13/2026 22:49,E,3,,E3,,,,,TRUE,16092.28,E3,YES,,0,0,122
5/13/2026 22:49,S,2,peotv,S21,,,,,TRUE,2349.45,S2,YES,,0,0,553
5/13/2026 22:49,S,3,,S3,,,,,TRUE,-441.1,S3,,,0,0,90
5/13/2026 22:49,S,2,peotv,S211,,YES,,,TRUE,4948.33,S2,YES,YES,932,97,1155
5/13/2026 22:49,S,2,,S2,,,,,FALSE,,S2,,,0,0,73
5/13/2026 22:49,S,2,peotv,S21,,YES,,,TRUE,6317.1,S2,,,0,0,155
5/13/2026 22:49,S,2,peotv,S21,,,,,TRUE,2314.51,S2,YES,YES,948,104,1134
5/13/2026 22:49,S,4,extragb,S4111,,,,YES,TRUE,8026.6,S41,,,0,0,61
5/13/2026 22:49,S,,,S,,,,,FALSE,,,,,0,0,33
5/13/2026 22:49,S,2,peotv,S21,,YES,,,TRUE,0,S2,YES,,0,0,294
5/13/2026 22:49,S,2,peotv,S211,,YES,,,TRUE,7180.21,S2,YES,YES,861,71,1022
5/13/2026 22:49,S,2,peotv,S21,,,,,TRUE,14028.43,S2,YES,,0,0,585
5/13/2026 22:49,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:49,S,2,peotv,S21,,,,,TRUE,7.31,S2,YES,,0,0,192
5/13/2026 22:49,S,,,S,,,,,FALSE,,,,,0,0,40
5/13/2026 22:49,S,2,peotv,S21,,,,,TRUE,-2.52,S2,YES,,0,0,389
5/13/2026 22:49,,,,,,,,,FALSE,,,,,0,0,1
5/13/2026 22:49,S,2,peotv,S21,,,,,TRUE,8065.6,S2,YES,,0,0,288
5/13/2026 22:49,,,,,,,,,FALSE,,,,,0,0,6
5/13/2026 22:49,S,1,,S1,,,,,TRUE,3297.81,S1,YES,,0,0,472
5/13/2026 22:49,S,2,peotv,S21,,YES,,,TRUE,0,S2,YES,,0,0,424
5/13/2026 22:49,S,4,extragb,S41121,,,,YES,TRUE,3569.91,S41,,,0,0,100
5/13/2026 22:49,S,2,broadband,S22,,YES,,,TRUE,7257.12,S2,,,0,0,106
5/13/2026 22:49,,,,,,,,,FALSE,,,,,0,0,5
5/13/2026 22:48,S,3,,S3,,,,,TRUE,-34.72,S3,YES,,0,0,318
5/13/2026 22:48,S,3,,S3,,,,,TRUE,85.95,S3,YES,YES,382,0,1443
5/13/2026 22:48,S,,,S,,,,,FALSE,,,,,0,0,43
5/13/2026 22:48,E,4,extragb,E4112,,,,,TRUE,8150.8,E41,,,0,0,28
5/13/2026 22:48,S,2,peotv,MOBITEL_S211,,YES,,,TRUE,2912.54,S2,YES,,0,0,398
5/13/2026 22:48,S,,,S,,,,,FALSE,,,,,0,0,458
5/13/2026 22:48,S,2,broadband,S22,YES,,,,TRUE,33.56,S2,YES,,0,0,405
5/13/2026 22:48,S,2,other,S2i,,,,,TRUE,15324.68,S2,YES,YES,938,106,1139
5/13/2026 22:48,S,4,extragb,S4111,,,,YES,TRUE,7446.47,S41,,,0,0,50
5/13/2026 22:48,S,2,peotv,S21,,,,,TRUE,-636.52,S2,YES,YES,959,63,1072
5/13/2026 22:48,S,4,extragb,S41121,,,,YES,TRUE,2415.1,S41,,,0,0,106
5/13/2026 22:48,S,4,,S41,,,,,TRUE,6263.91,S41,,,0,0,57
5/13/2026 22:48,S,3,,S3,,,,,TRUE,2147.29,S3,YES,,0,0,157
5/13/2026 22:48,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:48,S,4,extragb,S4111,,,,,TRUE,3623.61,S41,,,0,0,40
5/13/2026 22:48,S,,,S,,,,,FALSE,,,,,0,0,15
5/13/2026 22:48,S,3,,S3,,,,,TRUE,2998.49,S3,,,0,0,63
5/13/2026 22:48,S,1,,MOBITEL_SLty1,,,,,FALSE,,S1,,,0,0,35
5/13/2026 22:48,S,,,S,,,,,FALSE,,,,,0,0,73
5/13/2026 22:48,S,4,extragb,S4111,,,,YES,TRUE,16230.92,S41,,,0,0,56
5/13/2026 22:48,S,3,,S3,,,,,TRUE,1608.64,S3,YES,,0,0,817
5/13/2026 22:48,S,,,S,,,,,FALSE,,,,,0,0,58
5/13/2026 22:48,S,2,broadband,S222,,,YES,,TRUE,4355.81,S2,YES,YES,949,262,1364
5/13/2026 22:48,S,2,peotv,S21,,,,,TRUE,5228.05,S2,,,0,0,48
5/13/2026 22:48,S,,,S,,,,,FALSE,,,,,0,0,34
5/13/2026 22:48,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:48,S,2,peotv,S21,,YES,,,TRUE,-6.46,S2,YES,,0,0,126
5/13/2026 22:48,S,1,,S1,,,,,TRUE,249.69,S1,YES,,0,0,132
5/13/2026 22:48,S,14,,S7,,,,,TRUE,25261.8,S7,YES,,0,0,205
5/13/2026 22:48,,,,,,,,,FALSE,,,,,0,0,3
5/13/2026 22:48,S,3,,S3,,,,,TRUE,8177.24,S3,,,0,0,83
5/13/2026 22:48,S,,,S,,,,,FALSE,,,,,0,0,135
5/13/2026 22:48,S,4,extragb,S4111,,,,YES,TRUE,12780.31,S41,,,0,0,37
5/13/2026 22:48,S,2,peotv,S21,,,,,TRUE,-1069.17,S2,YES,YES,934,140,1182
5/13/2026 22:48,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:48,S,2,peotv,S21,YES,,,,TRUE,21.59,S2,YES,,0,0,170
5/13/2026 22:48,S,2,peotv,S21,,,,,TRUE,2397.73,S2,YES,,0,0,103
5/13/2026 22:48,S,2,peotv,S21,,YES,,,TRUE,-372.85,S2,YES,,0,0,237
5/13/2026 22:47,,,,,,,,,FALSE,,,,,0,0,6
5/13/2026 22:47,E,2,peotv,E21,,,,,TRUE,-174.56,E2,YES,YES,72,75,216
5/13/2026 22:47,,,,,,,,,FALSE,,,,,0,0,20
5/13/2026 22:47,S,2,peotv,S21,,,,,TRUE,4256.17,S2,YES,YES,960,54,1114
5/13/2026 22:47,S,14,,S7,,,,,TRUE,5865.06,S7,YES,,0,0,498
5/13/2026 22:47,,,,,,,,,FALSE,,,,,0,0,7
5/13/2026 22:47,S,2,peotv,S21,,,,,TRUE,-1.89,S2,YES,,0,0,986
5/13/2026 22:47,S,2,peotv,S211,,YES,,,TRUE,2739.11,S2,YES,,0,0,220
5/13/2026 22:47,S,2,peotv,S21,YES,,,,TRUE,7313.61,S2,,,0,0,141
5/13/2026 22:47,E,2,peotv,E21,YES,,,,TRUE,0,E2,,,0,0,57
5/13/2026 22:47,S,2,voice,S23,,,,,TRUE,1.76,S2,,,0,0,136
5/13/2026 22:47,S,2,peotv,S21,,,,,TRUE,0,S2,YES,,0,0,392
5/13/2026 22:47,S,2,peotv,S21,,,,,TRUE,-19.14,S2,YES,,0,0,359
5/13/2026 22:47,T,3,,T3,,,,,TRUE,1894.96,T3,YES,,0,0,195
5/13/2026 22:47,S,14,,S7,,,,,TRUE,13850.65,S7,YES,YES,960,49,1065
5/13/2026 22:47,S,1,,S1,,,,,TRUE,458.94,S1,YES,,0,0,94
5/13/2026 22:47,E,14,,E7,,,,,TRUE,8482.41,E7,YES,YES,139,131,344
5/13/2026 22:47,S,2,peotv,S21,,,,,TRUE,5071.52,S2,YES,,0,0,103
5/13/2026 22:47,S,2,peotv,S21,,YES,,,TRUE,-15.06,S2,YES,YES,907,141,1134
5/13/2026 22:47,S,,,S,,,,,FALSE,,,,,0,0,21
5/13/2026 22:47,S,2,,S2,,,,,TRUE,6263.91,S2,,,0,0,53
5/13/2026 22:47,S,2,peotv,S21,,YES,,,TRUE,12.11,S2,YES,,0,0,638
5/13/2026 22:47,S,,,S,,,,,FALSE,,,,,0,0,50
5/13/2026 22:47,S,2,peotv,S21,,YES,,,TRUE,289.05,S2,YES,,0,0,170
5/13/2026 22:47,S,3,,S3,,,,,TRUE,18330.69,S3,YES,,0,0,262
5/13/2026 22:47,,,,,,,,,FALSE,,,,,0,0,5
5/13/2026 22:47,S,2,,S2,,,,,TRUE,2180.7,S2,,,0,0,29
5/13/2026 22:47,S,3,,S3,,,,,TRUE,-34.72,S3,YES,YES,946,47,1024
5/13/2026 22:47,S,3,,S3,,,,,TRUE,-234.03,S3,YES,,0,0,743
5/13/2026 22:47,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,865
5/13/2026 22:47,S,2,peotv,S21,,,,,TRUE,0,S2,YES,,0,0,243
5/13/2026 22:47,E,3,,E3,,,,,TRUE,2334.97,E3,,,0,0,91
5/13/2026 22:47,S,2,peotv,S21,,,,,TRUE,6973.86,S2,YES,,0,0,333
5/13/2026 22:47,S,2,peotv,MOBITEL_S21,,YES,,,TRUE,-299.8,S2,YES,,0,0,419
5/13/2026 22:47,S,,,S,,,,,FALSE,,,,,0,0,473
5/13/2026 22:47,T,,,T,,,,,FALSE,,,,,0,0,33
5/13/2026 22:47,E,4,extragb,E4112,,,,,TRUE,7814.13,E41,,,0,0,29
5/13/2026 22:47,S,14,,S7,,,,,TRUE,4700.56,S7,YES,,0,0,631
5/13/2026 22:47,S,,,MOBITEL_S,,,,,FALSE,,,,,0,0,17
5/13/2026 22:47,,,,,,,,,FALSE,,,,,0,0,1
5/13/2026 22:47,,,,,,,,,FALSE,,,,,0,0,4
5/13/2026 22:47,S,1,,S1,,,,,TRUE,9446.74,S1,YES,,0,0,768
5/13/2026 22:47,,,,,,,,,FALSE,,,,,0,0,7
5/13/2026 22:47,S,2,peotv,S21,,,,,TRUE,10275.58,S2,YES,,0,0,198
5/13/2026 22:47,,,,,,,,,FALSE,,,,,0,0,4
5/13/2026 22:47,S,2,peotv,MOBITEL_S21,,YES,,,TRUE,-196.49,S2,YES,YES,948,181,1203
5/13/2026 22:47,S,,,S,,,,,FALSE,,,,,0,0,25
5/13/2026 22:47,S,4,extragb,S41121,,,,YES,TRUE,12403.75,S41,,,0,0,63
5/13/2026 22:47,,,,,,,,,FALSE,,,,,0,0,8
5/13/2026 22:47,,,,,,,,,FALSE,,,,,0,0,2
5/13/2026 22:46,S,2,peotv,S21,,,,,TRUE,3540.94,S2,YES,YES,967,35,1059
5/13/2026 22:46,S,14,,S7,,,,,TRUE,11005.13,S7,YES,,0,0,200
5/13/2026 22:46,S,2,peotv,S21,,YES,,,TRUE,3873.62,S2,,,0,0,109
5/13/2026 22:46,S,4,extragb,S4111,,,,,TRUE,6933.92,S41,YES,,0,0,543
5/13/2026 22:46,S,4,extragb,S4112,,,,,TRUE,25.21,S41,YES,YES,959,37,1071
5/13/2026 22:46,S,4,addon,S41211,,,YES,YES,TRUE,-5.89,S41,,,0,0,108
5/13/2026 22:46,S,2,peotv,S211,,YES,,,TRUE,4723.29,S2,YES,YES,967,22,1086
5/13/2026 22:46,S,3,,S3,,,,,TRUE,8177.24,S3,,,0,0,58
5/13/2026 22:46,S,3,,S3,,,,,TRUE,2296.99,S3,,,0,0,77
5/13/2026 22:46,,,,,,,,,FALSE,,,,,0,0,4
5/13/2026 22:46,S,2,other,S24,,,,,TRUE,2180.7,S2,YES,,0,0,71
5/13/2026 22:46,,,,,,,,,FALSE,,,,,0,0,6
5/13/2026 22:46,S,1,,S1,,,,,FALSE,,S1,YES,YES,886,301,1327
5/13/2026 22:46,S,3,,S3,,,,,TRUE,848.2,S3,,,0,0,105
5/13/2026 22:46,S,2,peotv,S21,,,,,TRUE,7084.6,S2,YES,,0,0,709
5/13/2026 22:46,S,4,extragb,S4111,,,,YES,TRUE,3744.05,S41,,,0,0,53
5/13/2026 22:46,S,2,peotv,S21,,YES,,,TRUE,1074.37,S2,YES,,0,0,125
5/13/2026 22:46,S,2,peotv,S211,,YES,,,TRUE,4049.11,S2,YES,,0,0,352
5/13/2026 22:46,S,,,S,,,,,FALSE,,,,,0,0,47
5/13/2026 22:46,,,,,,,,,FALSE,,,,,0,0,9
5/13/2026 22:46,S,2,peotv,S21,,,,,TRUE,4905.7,S2,YES,YES,920,186,1202
5/13/2026 22:46,S,4,extragb,S411,,,,,TRUE,6027.34,S41,YES,,0,0,133
5/13/2026 22:46,S,2,peotv,S21,,YES,,,TRUE,-743.2,S2,YES,YES,911,69,1028
5/13/2026 22:46,E,2,broadband,E222,,,YES,,TRUE,-332.59,E2,YES,YES,318,82,465
5/13/2026 22:46,S,,,S,,,,,FALSE,,,,,0,0,27
5/13/2026 22:46,S,4,extragb,S4111,,,,YES,TRUE,8979.68,S41,,,0,0,86
5/13/2026 22:46,S,3,,S3,,,,,TRUE,5189.72,S3,YES,YES,930,100,1144
5/13/2026 22:46,S,2,peotv,S21,,,,,TRUE,-666.18,S2,YES,,0,0,356
5/13/2026 22:46,E,4,extragb,E4111,,,,YES,TRUE,3786.49,E41,,,0,0,58
5/13/2026 22:46,S,14,,S7,,,,,TRUE,3176.23,S7,YES,YES,935,135,1105
5/13/2026 22:46,S,,,S,,,,,TRUE,3429.22,,,,0,0,192
5/13/2026 22:46,S,4,extragb,S41t,,,,,FALSE,,S41,YES,YES,921,88,1125
5/13/2026 22:46,S,,,S,,,,,TRUE,11731.15,,,,0,0,54
5/13/2026 22:46,S,2,peotv,S21,,,,,TRUE,2840.36,S2,YES,,0,0,164
5/13/2026 22:46,E,,,E,,,,,FALSE,,,,,0,0,5
5/13/2026 22:46,S,4,extragb,S4111,,,,YES,TRUE,8426.92,S41,,,0,0,81
5/13/2026 22:46,S,4,extragb,S4112,,,,,TRUE,5295.28,S41,,,0,0,33
5/13/2026 22:46,S,3,,S3,,,,,TRUE,6248.72,S3,YES,YES,911,57,1052
5/13/2026 22:46,S,4,extragb,S4112,,,,,TRUE,-160.36,S41,,,0,0,69
5/13/2026 22:46,S,2,peotv,S21,,,,,TRUE,3084.63,S2,YES,,0,0,315
5/13/2026 22:46,S,2,voice,S23,,,,,TRUE,-101.26,S2,YES,,0,0,661
5/13/2026 22:46,,,,,,,,,FALSE,,,,,0,0,7
5/13/2026 22:46,S,2,peotv,S211,,YES,,,TRUE,4833.71,S2,YES,,0,0,135
5/13/2026 22:45,S,,,S,,,,,FALSE,,,,,0,0,32
5/13/2026 22:45,S,14,,S7,,,,,TRUE,-340.32,S7,YES,,0,0,181
5/13/2026 22:45,S,2,peotv,S21,,YES,,,TRUE,-0.99,S2,YES,,0,0,164
5/13/2026 22:45,S,1,,S1,,,,,TRUE,4255.29,S1,YES,,0,0,443
5/13/2026 22:45,S,14,,S7,,,,,TRUE,-40.64,S7,YES,,0,0,126
5/13/2026 22:45,S,4,addon,S412,,,YES,,TRUE,9183.23,S41,,,0,0,39
5/13/2026 22:45,S,,,S,,,,,FALSE,,,,,0,0,30
5/13/2026 22:45,S,3,,S3,,,,,TRUE,2952.18,S3,YES,,0,0,281
5/13/2026 22:45,S,1,,S1,,,,,TRUE,-313.11,S1,YES,,0,0,268
5/13/2026 22:45,S,2,peotv,S21,,YES,,,TRUE,5556.23,S2,,,0,0,99
5/13/2026 22:45,S,3,,S3,,,,,TRUE,-12500,S3,YES,,0,0,349
5/13/2026 22:45,S,2,peotv,S21,,,,,TRUE,-47.15,S2,YES,YES,933,119,1103
5/13/2026 22:45,T,,,T,,,,,FALSE,,,,,0,0,28
5/13/2026 22:45,S,2,peotv,S211,,YES,,,TRUE,2324.19,S2,YES,,0,0,949
5/13/2026 22:45,S,3,,S3,,,,,TRUE,1610.67,S3,,,0,0,111
5/13/2026 22:45,S,,,S,,,,,FALSE,,,,,0,0,39
5/13/2026 22:45,S,4,extragb,S4112,,,,,TRUE,7945.1,S41,,,0,0,69
5/13/2026 22:45,S,3,,S3,,,,,TRUE,4982.05,S3,YES,,0,0,110
5/13/2026 22:45,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:45,S,2,peotv,S21,,,,,TRUE,6148.69,S2,YES,,0,0,426
5/13/2026 22:45,S,3,,S3,,,,,TRUE,0,S3,YES,,0,0,155
5/13/2026 22:45,S,2,peotv,S211,,YES,,,TRUE,2180.7,S2,YES,,0,0,156
5/13/2026 22:45,S,,,S,,,,,TRUE,5003.08,,,,0,0,129
5/13/2026 22:45,S,,,S,,,,,FALSE,,,,,0,0,55
5/13/2026 22:45,E,14,,E7,,,,,TRUE,0,E7,YES,YES,286,132,535
5/13/2026 22:45,S,4,extragb,S4111,,,,YES,TRUE,6759.19,S41,,,0,0,70
5/13/2026 22:45,,,,,,,,,FALSE,,,,,0,0,2
5/13/2026 22:45,S,,,S,,,,,FALSE,,,,,0,0,25
5/13/2026 22:45,S,3,,S3,,,,,TRUE,1920.84,S3,YES,YES,913,179,1185
5/13/2026 22:45,S,,,S,,,,,FALSE,,,,,0,0,184
5/13/2026 22:45,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:45,S,2,peotv,MOBITEL_S21,,YES,,,TRUE,0,S2,YES,YES,926,128,1115
5/13/2026 22:45,S,2,peotv,S21,,YES,,,TRUE,-36.81,S2,YES,YES,907,149,1121
5/13/2026 22:45,S,2,peotv,S21,,YES,,,TRUE,-0.51,S2,YES,,0,0,697
5/13/2026 22:45,S,,,S,,,,,FALSE,,,,,0,0,81
5/13/2026 22:45,S,2,peotv,S21,YES,,,,TRUE,-90.6,S2,YES,,0,0,245
5/13/2026 22:45,S,4,extragb,S411,,,,,TRUE,9183.23,S41,,,0,0,33
5/13/2026 22:45,S,2,peotv,S21,,,,,TRUE,5520.66,S2,YES,,0,0,387
5/13/2026 22:45,E,2,broadband,E22,,,,,TRUE,4952.93,E2,YES,YES,332,462,875
5/13/2026 22:45,,,,,,,,,FALSE,,,,,0,0,7
5/13/2026 22:44,S,3,,S3,,,,,TRUE,-207.09,S3,YES,,0,0,139
5/13/2026 22:44,S,,,S,,,,,FALSE,,,,,0,0,72
5/13/2026 22:44,E,,,E,,,,,FALSE,,,,,0,0,59
5/13/2026 22:44,S,2,peotv,S21,,,,,TRUE,4154.71,S2,YES,,0,0,595
5/13/2026 22:44,S,2,peotv,S21,,,,,TRUE,4154.71,S2,YES,,0,0,801
5/13/2026 22:44,S,,,S,,,,,FALSE,,,,,0,0,18
5/13/2026 22:44,,,,,,,,,FALSE,,,,,0,0,3
5/13/2026 22:44,S,2,peotv,S21,,,,,TRUE,-1152.45,S2,YES,,0,0,288
5/13/2026 22:44,S,14,,S7,,,,,TRUE,1765.23,S7,YES,,0,0,119
5/13/2026 22:44,S,2,other,S24,,,,,TRUE,5352,S2,YES,,0,0,452
5/13/2026 22:44,S,5,timeout,S5t,,,,,TRUE,25261.8,S5,,,0,0,38
5/13/2026 22:44,S,2,other,S2t,,,,,TRUE,-152.67,S2,YES,YES,948,39,1081
5/13/2026 22:44,S,,,S,,,,,FALSE,,,,,0,0,38
5/13/2026 22:44,S,2,voice,S23,,,,,TRUE,-37.51,S2,,,0,0,165
5/13/2026 22:44,S,2,peotv,S21,,YES,,,TRUE,154.85,S2,YES,YES,913,88,1091
5/13/2026 22:44,S,14,,S7,,,,,TRUE,289.05,S7,YES,,0,0,525
5/13/2026 22:44,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:44,S,2,peotv,S21,,,,,TRUE,10074.33,S2,YES,,0,0,493
5/13/2026 22:44,S,4,extragb,S41t,,,,,TRUE,1074.37,S41,,,0,0,47
5/13/2026 22:44,S,,,S,,,,,FALSE,,,,,0,0,36
5/13/2026 22:44,S,2,peotv,S211,,YES,,,TRUE,7248.58,S2,YES,,0,0,587
5/13/2026 22:44,S,3,,S3,,,,,TRUE,0,S3,,,0,0,82
5/13/2026 22:44,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:44,S,2,broadband,S22,,,,,TRUE,4272.55,S2,YES,,0,0,715
5/13/2026 22:44,S,2,peotv,S21,,,,,TRUE,2110.16,S2,YES,,0,0,194
5/13/2026 22:44,S,2,peotv,S21,,YES,,,TRUE,-443.09,S2,YES,,0,0,810
5/13/2026 22:44,S,2,peotv,S21,,YES,,,TRUE,2739.11,S2,,,0,0,90
5/13/2026 22:44,S,3,,S3,,,,,TRUE,4317.15,S3,YES,,0,0,853
5/13/2026 22:43,S,2,broadband,S221,,,YES,,TRUE,-77.35,S2,YES,,0,0,297
5/13/2026 22:43,S,1,,MOBITEL_S1,,,,,TRUE,12.61,S1,YES,,0,0,350
5/13/2026 22:43,S,,,S,,,,,FALSE,,,,,0,0,427
5/13/2026 22:43,S,2,peotv,S21,,,,,TRUE,7417.19,S2,YES,YES,914,100,1085
5/13/2026 22:43,S,2,peotv,S21,,YES,,,TRUE,26.86,S2,YES,,0,0,344
5/13/2026 22:43,S,2,peotv,S21,,,,,TRUE,4280.67,S2,YES,,0,0,491
5/13/2026 22:43,S,2,peotv,S21,,YES,,,TRUE,-453.05,S2,YES,,0,0,696
5/13/2026 22:43,S,2,peotv,S21,,,,,TRUE,3427.23,S2,YES,YES,921,44,1015
5/13/2026 22:43,S,2,other,S2t,,,,,TRUE,4440.84,S2,YES,YES,887,275,1292
5/13/2026 22:43,S,,,S,,,,,FALSE,,,,,0,0,30
5/13/2026 22:43,S,2,peotv,S21,,YES,,,TRUE,-372.85,S2,YES,,0,0,467
5/13/2026 22:43,S,2,peotv,S21,,YES,,,TRUE,-60.75,S2,YES,,0,0,122
5/13/2026 22:43,S,,,S,,,,,FALSE,,,,,0,0,24
5/13/2026 22:43,S,3,,S3,,,,,TRUE,103.79,S3,YES,,0,0,183
5/13/2026 22:43,S,2,peotv,S21,,,,,TRUE,20291.92,S2,YES,,0,0,736
5/13/2026 22:43,S,3,,S3,,,,,TRUE,-40.64,S3,,,0,0,64
5/13/2026 22:43,S,1,,SLty1,,,,,FALSE,,S1,YES,YES,889,285,1236
5/13/2026 22:43,S,4,extragb,S4111,,,,YES,TRUE,8660.77,S41,,,0,0,27
5/13/2026 22:43,,,,,,,,,FALSE,,,,,0,0,13
5/13/2026 22:43,S,3,,S3,,,,,TRUE,22439.85,S3,,,0,0,61
5/13/2026 22:43,,,,,,,,,FALSE,,,,,0,0,16
5/13/2026 22:43,S,3,,S3,,,,,TRUE,6587.37,S3,,,0,0,57
5/13/2026 22:43,S,,,S,,,,,FALSE,,,,,0,0,34
5/13/2026 22:43,E,,,E,,,,,FALSE,,,,,0,0,35
5/13/2026 22:43,S,,,S,,,,,FALSE,,,,,0,0,41
5/13/2026 22:43,S,14,,S7,,,,,TRUE,13993.74,S7,YES,,0,0,272
5/13/2026 22:43,S,3,,S3,,,,,TRUE,249.69,S3,,,0,0,71
5/13/2026 22:43,S,2,peotv,S21,,,,,TRUE,5375.28,S2,YES,,0,0,998
5/13/2026 22:43,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:43,S,3,,S3,,,,,TRUE,1938.84,S3,YES,,0,0,834
5/13/2026 22:43,S,3,,S3,,,,,TRUE,2467.57,S3,YES,,0,0,497
5/13/2026 22:43,S,4,extragb,S41i,,,,,TRUE,-9.7,S41,YES,,0,0,484
5/13/2026 22:43,S,,,S,,,,,FALSE,,,,,0,0,54
5/13/2026 22:43,S,1,,SLty1,,,,,FALSE,,S1,YES,,0,0,208
5/13/2026 22:43,S,14,,S7,,,,,TRUE,5790.62,S7,YES,YES,940,132,1172
5/13/2026 22:43,S,3,,S3,,,,,TRUE,7692.35,S3,,,0,0,61
5/13/2026 22:43,S,,,S,,,,,FALSE,,,,,0,0,12
5/13/2026 22:43,S,2,peotv,S21,,YES,,,TRUE,502.87,S2,YES,,0,0,110
5/13/2026 22:43,S,14,,S7,,,,,TRUE,947.62,S7,YES,YES,930,28,1060
5/13/2026 22:43,S,2,peotv,S21,,,,,TRUE,5825.92,S2,YES,,0,0,419
5/13/2026 22:43,S,2,other,S2t,,,,,TRUE,1140.44,S2,YES,,0,0,292
5/13/2026 22:43,S,,,S,,,,,FALSE,,,,,0,0,22
5/13/2026 22:43,,,,,,,,,FALSE,,,,,0,0,5
5/13/2026 22:43,T,2,peotv,T21,,YES,,,TRUE,-31.52,T2,YES,YES,250,114,491
5/13/2026 22:42,S,3,,S3,,,,,TRUE,18330.69,S3,YES,,0,0,94
5/13/2026 22:42,S,2,peotv,S211,,YES,,,TRUE,2932.4,S2,YES,YES,888,228,1203
5/13/2026 22:42,S,2,peotv,S21,,,,,TRUE,2166.9,S2,YES,,0,0,514
5/13/2026 22:42,S,,,S,,,,,FALSE,,,,,0,0,33
5/13/2026 22:42,S,3,,S3,,,,,TRUE,-34.72,S3,YES,,0,0,110
5/13/2026 22:42,S,4,extragb,S4111,,,,YES,TRUE,6736.03,S41,,,0,0,82
5/13/2026 22:42,S,3,,S3,,,,,TRUE,6270.66,S3,,,0,0,80
5/13/2026 22:42,S,2,voice,S23,,,,,TRUE,6518.36,S2,,,0,0,152
5/13/2026 22:42,S,14,,S7,,,,,TRUE,2180.7,S7,YES,,0,0,597
5/13/2026 22:42,S,,,S,,,,,FALSE,,,,,0,0,25
5/13/2026 22:42,S,14,,S7,,,,,TRUE,2233.19,S7,YES,,0,0,386
5/13/2026 22:42,S,2,voice,S23,,,,,TRUE,-22.63,S2,YES,,0,0,223
5/13/2026 22:42,S,2,peotv,S21,,,,,TRUE,2884.43,S2,YES,,0,0,560
5/13/2026 22:42,S,2,peotv,S21,,,,,TRUE,10275.58,S2,YES,,0,0,795
5/13/2026 22:42,S,2,broadband,MOBITEL_S22,,,YES,,TRUE,-424.37,S2,YES,,0,0,136
5/13/2026 22:42,S,,,S,,,,,FALSE,,,,,0,0,175
5/13/2026 22:42,S,2,broadband,S221,,YES,,,TRUE,3081.63,S2,YES,,0,0,810
5/13/2026 22:42,S,14,,S7,,,,,TRUE,21.59,S7,YES,,0,0,278
5/13/2026 22:42,S,14,,S7,,,,,TRUE,22439.85,S7,YES,,0,0,790
5/13/2026 22:42,S,2,peotv,S21,,YES,,,TRUE,5914.94,S2,,,0,0,144
5/13/2026 22:42,S,3,,S3,,,,,TRUE,9102.58,S3,YES,,0,0,289
5/13/2026 22:42,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:42,S,2,peotv,S21,,YES,,,TRUE,-40.64,S2,YES,,0,0,283
5/13/2026 22:42,S,2,other,S24,,,,,TRUE,8233.04,S2,YES,YES,918,308,1281
5/13/2026 22:42,S,2,peotv,S21,,YES,,,TRUE,5243.3,S2,,,0,0,95
5/13/2026 22:42,T,,,T,,,,,FALSE,,,,,0,0,28
5/13/2026 22:42,S,,,S,,,,,FALSE,,,,,0,0,23
5/13/2026 22:42,S,2,peotv,S21,YES,,,,TRUE,-1173.96,S2,YES,YES,926,61,1114
5/13/2026 22:42,S,1,,S1,,,,,FALSE,,S1,YES,,0,0,923
5/13/2026 22:42,S,,,S,,,,,FALSE,,,,,0,0,26
5/13/2026 22:42,S,3,,S3,,,,,FALSE,,S3,YES,,0,0,475
